,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
8570,568157634999783424,neutral,1.0,,,,kbosspotter,,0,@JetBlue is it true there's a new A320 livery and a new website...?!,,2015-02-18 13:18:30 -0800,Logan International Airport,Atlantic Time (Canada)
8571,568157491927896064,negative,0.6742,Lost Luggage,0.6742,,thisnamerocks2,,0,@JetBlue should've been on one of your flights instead... @SouthwestAir has now lost our bags to add insult to injury,,2015-02-18 13:17:56 -0800,"Canton, MA",
8572,568156758025187329,positive,1.0,,,,NickTypesWords,,1,@JetBlue I'm all set. About to fly. Not bad for a first date with a giant metal bird machine. She even brought snacks.,,2015-02-18 13:15:01 -0800,Inquiries: CAA  •  Miller PR ,
8573,568156672365092864,negative,0.6559,Flight Booking Problems,0.3333,,carloscrazyself,,0,@JetBlue I'm trying to add my 2012 flights to my Badges account but i don't see an option. Help plz?,,2015-02-18 13:14:41 -0800,Atlantic City ,Eastern Time (US & Canada)
8574,568155933832044544,positive,1.0,,,,thedanband,,0,@JetBlue okay. The new screens are laptop-large &amp; real nice &amp; the wifi is appreciated. Thanks god for this tiny lil man in the middle seat.,,2015-02-18 13:11:45 -0800,New York City,Pacific Time (US & Canada)
8575,568155066668060672,negative,1.0,Can't Tell,0.6684,,thisnamerocks2,,0,"@JetBlue I cheated on you, and I'm sorry. I'll never do it again. @SouthwestAir has given my wife and I the worst start to a honeymoon ever",,2015-02-18 13:08:18 -0800,"Canton, MA",
8576,568154777739259907,neutral,0.3502,,0.0,,thedanband,,0,@JetBlue this feels nice - what we've got going on here. Let's just swap me out with the fool in 5a and we can make it all better.,,2015-02-18 13:07:09 -0800,New York City,Pacific Time (US & Canada)
8577,568153823581216768,neutral,0.6667,,0.0,,thedanband,,0,"@JetBlue yes, but it hurt my feelings to walk by MINT. A fella can dream. #happy4them",,2015-02-18 13:03:21 -0800,New York City,Pacific Time (US & Canada)
8578,568152817656930305,neutral,0.66,,,,NickTypesWords,,0,@JetBlue @pilyoc dont talk about my friend @JetBlue like that. #thefutureisweird,,2015-02-18 12:59:22 -0800,Inquiries: CAA  •  Miller PR ,
8579,568152534507855872,positive,1.0,,,,NickTypesWords,,0,"@JetBlue incidentally, Sheila at JFK deserves a raise because she's awesome.",,2015-02-18 12:58:14 -0800,Inquiries: CAA  •  Miller PR ,
8580,568152035767554048,neutral,1.0,,,,Lulabella83,,0,"@JetBlue I'd like to spread my grandpa's ashes in Naples, Italy he lived in the 50's while serving his 30+ yrs in the @USNavy #FlyItForward",,2015-02-18 12:56:15 -0800,"Alexandria, Va",Atlantic Time (Canada)
8581,568149912665198592,positive,1.0,,,,NickTypesWords,,0,@JetBlue i deleted that tweet because one of your wonderful employees swooped in to help--faith restored. You are one of the good ones. 👍,,2015-02-18 12:47:49 -0800,Inquiries: CAA  •  Miller PR ,
8582,568146952635854848,neutral,1.0,,,,JetBlueNews,,0,@JetBlue Statement on #Lufthansa Incentive Offer - Stockhouse http://t.co/obF9jbPc6A,,2015-02-18 12:36:03 -0800,USA,Sydney
8583,568146088416448513,negative,1.0,Customer Service Issue,0.6691,,rolf_schomaker,,0,@JetBlue lots of people scratching heads and looking at screens ignoring passengers,"[40.77471899, -73.86957658]",2015-02-18 12:32:37 -0800,ft Lauderdale,
8584,568145983931969536,neutral,0.6779,,,,ToriThatMexican,,0,@JetBlue I thought the same thing after I sent it,"[46.14149629, -122.90609053]",2015-02-18 12:32:12 -0800,pnw,Arizona
8585,568145883679875072,negative,1.0,Flight Attendant Complaints,0.6936,,rolf_schomaker,,0,@JetBlue what's going on with 1171 LGA-FLL..poor to no communication from gate agents??,"[40.77460155, -73.86969694]",2015-02-18 12:31:48 -0800,ft Lauderdale,
8586,568142966570807296,negative,1.0,Customer Service Issue,0.6932,,TimSaviola,,0,"@JetBlue FYI - your android app is set to not be applicable with the Nexus 6 - please fix (its a phone, not a tablet). Cheers!",,2015-02-18 12:20:13 -0800,"Brooklyn, NY",
8587,568140724618686464,neutral,0.6624,,0.0,,CureFoodAllergy,,1,@JetBlue order @FARE (3/3),,2015-02-18 12:11:18 -0800,Boston,Eastern Time (US & Canada)
8588,568140722240512001,negative,1.0,Flight Attendant Complaints,1.0,,CureFoodAllergy,,1,"@JetBlue our #FoodAllergy community. IF you want our continued loyalty, you need to do better than that. Perhaps some training is in (2/3)",,2015-02-18 12:11:18 -0800,Boston,Eastern Time (US & Canada)
8589,568140717198938112,negative,1.0,Customer Service Issue,0.6593,,CureFoodAllergy,,2,"@JetBlue insensitive? #FoodAllergies are life-threatening. Unsolicited UNEDUCATED opinions are inappropriate, reckless &amp; dangerous to (1/3)",,2015-02-18 12:11:17 -0800,Boston,Eastern Time (US & Canada)
8590,568140329821577217,neutral,0.3661,,0.0,,Gailliag,,0,@JetBlue Thanks for the FB. message telling me I will have to wait between 1-3 days.  I'm waiting.,,2015-02-18 12:09:44 -0800,,Central Time (US & Canada)
8591,568139150710296577,neutral,0.7223,,0.0,,JetBlueNews,,0,@JetBlue Airways Sees Significant Decline in Short Interest (JBLU) - WKRB News http://t.co/lZFGUTxIYN,,2015-02-18 12:05:03 -0800,USA,Sydney
8592,568137238732771328,neutral,0.6396,,,,TravelLeaders_,,0,"@JetBlue plans to offer direct flights from #JFK to #DaytonaBeach, #Florida starting next #February.… http://t.co/oYLlRZQU5m",,2015-02-18 11:57:27 -0800,"Liverpool, NY",Eastern Time (US & Canada)
8593,568134036239097856,neutral,0.6888,,,,Gailliag,,0,@JetBlue Thank you for opening the conversation.  I hope you can make it right.,,2015-02-18 11:44:44 -0800,,Central Time (US & Canada)
8594,568132912761208832,neutral,1.0,,,,heyheyman,,0,@JetBlue When I checked yesterday it looked like it did. Did something change?,,2015-02-18 11:40:16 -0800,"Boston, MA",Eastern Time (US & Canada)
8595,568132703738077185,negative,0.7179,Bad Flight,0.7179,,heyheyman,,0,@JetBlue Oh no! I thought it did. :(,,2015-02-18 11:39:26 -0800,"Boston, MA",Eastern Time (US & Canada)
8596,568131853929947136,neutral,1.0,,,,JetBlueNews,,0,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/5t4FpCGREJ,,2015-02-18 11:36:04 -0800,USA,Sydney
8597,568130484934459392,neutral,1.0,,,,heyheyman,,0,@JetBlue 1951 BOS to ORD,,2015-02-18 11:30:37 -0800,"Boston, MA",Eastern Time (US & Canada)
8598,568128390487789568,positive,1.0,,,,GnarlsGnarley,,0,@JetBlue thanks. Line moved quick. Already done.,,2015-02-18 11:22:18 -0800,The Suite Lounge,Eastern Time (US & Canada)
8599,568127434173878272,neutral,0.6786,,,,MeganAurea,,0,@JetBlue I do follow you!,,2015-02-18 11:18:30 -0800,Buffalo NY/ Pinehurst NC,Eastern Time (US & Canada)
8600,568127068287963136,negative,1.0,Customer Service Issue,0.6547,,MeganAurea,,0,@JetBlue nope. None to be found,,2015-02-18 11:17:03 -0800,Buffalo NY/ Pinehurst NC,Eastern Time (US & Canada)
8601,568126722903814144,negative,1.0,Late Flight,1.0,,MeganAurea,,0,@JetBlue I may need to. I had a 40 minute layover and now have a 15 min delay on my first flight.,,2015-02-18 11:15:40 -0800,Buffalo NY/ Pinehurst NC,Eastern Time (US & Canada)
8602,568126461477068800,negative,1.0,Customer Service Issue,1.0,,MeganAurea,,0,"@JetBlue I may not make my connection and need to find out my options, yet no one is here.",,2015-02-18 11:14:38 -0800,Buffalo NY/ Pinehurst NC,Eastern Time (US & Canada)
8603,568125723594133504,neutral,0.6821,,0.0,,MeganAurea,,0,@JetBlue nope. Currently sitting at my gate.,,2015-02-18 11:11:42 -0800,Buffalo NY/ Pinehurst NC,Eastern Time (US & Canada)
8604,568124733851443200,positive,1.0,,,,tktarzan,,0,@JetBlue their names are both Angel (seriously - how cool is that!). Truly FANTASTIC service!,,2015-02-18 11:07:46 -0800,,Hawaii
8605,568124691673686016,negative,1.0,Can't Tell,0.3392,,GnarlsGnarley,,0,@JetBlue extra-speed line closed in Tampa. What gives?,,2015-02-18 11:07:36 -0800,The Suite Lounge,Eastern Time (US & Canada)
8606,568123089344733184,neutral,0.66,,0.0,,j_beatz247,,0,@JetBlue I sent you an email,,2015-02-18 11:01:14 -0800,new orleans,
8607,568122440934658048,positive,1.0,,,,khealy8834,,0,@JetBlue thank you :-),,2015-02-18 10:58:39 -0800,"Miami, FL",Atlantic Time (Canada)
8608,568118442454355968,positive,1.0,,,,MaxwellAMooney,,0,@JetBlue thanks!,,2015-02-18 10:42:46 -0800,"Mill Creek, WA",Pacific Time (US & Canada)
8609,568116088631791616,positive,1.0,,,,MaxwellAMooney,,0,"@JetBlue also. Emergency exit seats. 6'2"" and that's a huge win.",,2015-02-18 10:33:25 -0800,"Mill Creek, WA",Pacific Time (US & Canada)
8610,568115928044404736,positive,1.0,,,,MaxwellAMooney,,0,"@JetBlue friendly, engaging, personable, handled clarifying questions about baggage fees well, and took an interest in what I was doing.",,2015-02-18 10:32:46 -0800,"Mill Creek, WA",Pacific Time (US & Canada)
8611,568115829616861184,neutral,0.6495,,0.0,,j_beatz247,,0,@JetBlue so I don't know confirmation number or the names of the flight attendants and supervisor,,2015-02-18 10:32:23 -0800,new orleans,
8612,568115571788808192,negative,1.0,Flight Attendant Complaints,1.0,,j_beatz247,,0,@JetBlue would love to respond to link but supervisor tore ticket up and refused to give me names and hid her badge from me,,2015-02-18 10:31:22 -0800,new orleans,
8613,568115075266973696,positive,1.0,,,,MaxwellAMooney,,0,"@JetBlue hey, so, Dre at Seatac check in needs a raise, stat. Dude gave me amazing customer service and made me feel valued. 👍",,2015-02-18 10:29:23 -0800,"Mill Creek, WA",Pacific Time (US & Canada)
8614,568109390026448896,negative,1.0,Customer Service Issue,1.0,,j_beatz247,,0,@JetBlue you respond to my friend @LisaPal but you can't respond directly to me,,2015-02-18 10:06:48 -0800,new orleans,
8615,568108968867819520,neutral,1.0,,,,JetBlueNews,,0,"@JetBlue's CEO #pilots among ardent fans, Wall Street - Poughkeepsie Journal http://t.co/FRhuXiB8II",,2015-02-18 10:05:07 -0800,USA,Sydney
8616,568107822275305472,positive,0.6728,,,,History_Dork,,0,@JetBlue The Magic eight ball has never steered me wrong  :),,2015-02-18 10:00:34 -0800,right behind you,Eastern Time (US & Canada)
8617,568107816923340800,negative,1.0,Can't Tell,1.0,,j_beatz247,,0,@JetBlue you wanna help out? How about you reimburse the money you cause my band to lose.,,2015-02-18 10:00:33 -0800,new orleans,
8618,568107407647207424,negative,0.6747,Damaged Luggage,0.6747,,LisaPal,,0,@JetBlue but you guys should know that musicians are very sensitive about the safety of their instruments when flying. For good reason.,,2015-02-18 09:58:55 -0800,"New Orleans, LA",Central Time (US & Canada)
8619,568106969812189184,negative,1.0,Customer Service Issue,1.0,,LisaPal,,0,@JetBlue ask @j_beatz247 but I teach marketing at a university and will gladly consult on customer service and how NOT to treat passengers.,,2015-02-18 09:57:11 -0800,"New Orleans, LA",Central Time (US & Canada)
8620,568105765442945024,negative,1.0,Customer Service Issue,0.6942,,LisaPal,,0,@JetBlue loves to respond to positive tweets but they ignore problems w/ customers. Just ask NOLA musician @j_beatz247 about that. #shameful,,2015-02-18 09:52:24 -0800,"New Orleans, LA",Central Time (US & Canada)
8621,568104907384832000,neutral,0.6709,,,,History_Dork,,0,@JetBlue  I'm game if you're buying!!  ;),,2015-02-18 09:48:59 -0800,right behind you,Eastern Time (US & Canada)
8622,568102992110465025,positive,0.6584,,,,joshto,,0,@JetBlue Will do. Thanks!,,2015-02-18 09:41:22 -0800,San Francisco,Pacific Time (US & Canada)
8623,568101669809946624,positive,0.6729999999999999,,,,JetBlueNews,,0,"@JetBlue marks 15th year with new ""Bluemanity"" plane design - Sun Sentinel http://t.co/SjVEelween",,2015-02-18 09:36:07 -0800,USA,Sydney
8624,568101513605681152,negative,1.0,Flight Attendant Complaints,0.6437,,joshto,,0,@JetBlue Call was not made by the inflight crew. They in fact asked us why we didn't bring it on.,,2015-02-18 09:35:30 -0800,San Francisco,Pacific Time (US & Canada)
8625,568101162672500736,negative,0.6591,Can't Tell,0.3523,,eldridgechm,,0,@JetBlue last week I bought a plane ticket round trip to FL &amp; just 4 fun I look at the price of them today and they went down! #nothappy,"[41.71826065, -72.68689133]",2015-02-18 09:34:06 -0800,,
8626,568100786657316864,positive,0.6468,,,,jpals32,,0,@JetBlue you're welcome 👍👍👍 http://t.co/67k4N9eQ6E,,2015-02-18 09:32:36 -0800,,Atlantic Time (Canada)
8627,568100774204600320,neutral,0.6742,,0.0,,IrenePesoDoE,,0,@JetBlue are you ever looking for interns ?,,2015-02-18 09:32:34 -0800,,Eastern Time (US & Canada)
8628,568098794031714304,positive,1.0,,,,IrenePesoDoE,,0,@JetBlue is the greatest airline ever 💕✈️💺 #TrueBluePoints #jetbluemember,,2015-02-18 09:24:41 -0800,,Eastern Time (US & Canada)
8629,568098769847218177,positive,1.0,,,,jpals32,,1,@JetBlue 's free wifi on board is the best thing that's happened since sliced bread,,2015-02-18 09:24:36 -0800,,Atlantic Time (Canada)
8630,568098677618683904,negative,0.6442,Flight Booking Problems,0.3228,,JCameronUSA,,0,@JetBlue Only middle seats. SFO -&gt; BOS. Not fun. She keeps getting $10 credits. Would much rather have a working TV.,,2015-02-18 09:24:14 -0800,,Atlantic Time (Canada)
8631,568096875435282432,negative,1.0,Bad Flight,0.6852,,joshto,,0,@JetBlue Disappointed we weren't allowed to bring on an aircraft approved carseat on an empty plane. Not cool.,,2015-02-18 09:17:04 -0800,San Francisco,Pacific Time (US & Canada)
8632,568095961408507904,positive,1.0,,,,jos114,,0,@JetBlue Beatriz and Susan. Gate 4 MCO.,,2015-02-18 09:13:26 -0800,New York ,Eastern Time (US & Canada)
8633,568095014435229696,positive,1.0,,,,DJSundog,,0,.@JetBlue handled @0xjared's question like social media pros. Good practice for when our transportation systems are all run by friendly AIs!,,2015-02-18 09:09:40 -0800,"Pescadero, CA",
8634,568094760151486464,negative,1.0,Late Flight,0.6835,,janefbolin,,0,@JetBlue maybe have a supervisor find out why the international checkin at FTL hasn't moved in 20 minutes yet employees picked up 100 pizza,,2015-02-18 09:08:40 -0800,,
8635,568094681256497152,negative,1.0,Bad Flight,1.0,,JCameronUSA,,0,@JetBlue Third flight in a row for my wife with her TV not working...,,2015-02-18 09:08:21 -0800,,Atlantic Time (Canada)
8636,568094548141977600,positive,1.0,,,,janinenelson009,,0,@JetBlue its a wonderful thing!,,2015-02-18 09:07:49 -0800,"iPhone: 33.761105,-118.193817",Pacific Time (US & Canada)
8637,568094199586938880,negative,1.0,Customer Service Issue,0.6596,,RoieSasson,,0,@JetBlue what is a personal email that I can contact? I have a complaint that you should know about,,2015-02-18 09:06:26 -0800,"Miami, FL",Eastern Time (US & Canada)
8638,568094177394888705,negative,1.0,Flight Booking Problems,0.6188,,MerrickRealtor,,0,@JetBlue WHAT'S UP WITH WEBSITE CAN'T ACCESS FLIGHT INFO,,2015-02-18 09:06:21 -0800,Merrick,America/New_York
8639,568093784417951744,neutral,0.6685,,0.0,,CFMcG,,0,@JetBlue Just a thought!,,2015-02-18 09:04:47 -0800,Manhattan,Eastern Time (US & Canada)
8640,568091845848231937,positive,1.0,,,,JDesca01,,0,@JetBlue Flight Booking Problems flights for a DC visit for Easter weekend started difficult but ended well with you guys! Big fan here. :),,2015-02-18 08:57:05 -0800,Boston,Eastern Time (US & Canada)
8641,568091027774545920,neutral,0.6737,,0.0,,0xjared,,0,@JetBlue I’m getting an “it depends” vibe. Fair enough!,,2015-02-18 08:53:50 -0800,BOS via ROC,Eastern Time (US & Canada)
8642,568090890549374976,positive,0.7139,,,,cristinaroe,,0,@JetBlue #flyfi thank you! Seattle and #UDUB here we come! @cameron__roe http://t.co/kbHYM5GkAP,,2015-02-18 08:53:17 -0800,Newport Beach,Pacific Time (US & Canada)
8643,568090417641746432,positive,0.6667,,,,History_Dork,,0,@JetBlue @Cayman_Islands  I know that bar :)  Wish I was there now!,,2015-02-18 08:51:24 -0800,right behind you,Eastern Time (US & Canada)
8644,568087713972236289,positive,1.0,,,,SullyinVA,,0,@JetBlue had a great flight to Orlando from Hartford a few weeks ago! Was great to get out on time and arrive early!,,2015-02-18 08:40:40 -0800,"Stratford, CT",Eastern Time (US & Canada)
8645,568086568059027456,neutral,0.7028,,,,JetBlueNews,,0,@JetBlue to Increase Charter Service to Cuba - #Travel Agent http://t.co/lYQrb4HCYU,,2015-02-18 08:36:07 -0800,USA,Sydney
8646,568086156899966976,positive,1.0,,,,jos114,,0,@JetBlue you guys continue to impress. Your crew @ MCO gate 4helped our family with seat issues. #professional,,2015-02-18 08:34:28 -0800,New York ,Eastern Time (US & Canada)
8647,568084948948684800,positive,1.0,,,,cristinaroe,,0,@JetBlue loving the free #wifi and #legroom ✈️ #SeattleBound,,2015-02-18 08:29:40 -0800,Newport Beach,Pacific Time (US & Canada)
8648,568083588308197376,negative,1.0,Late Flight,1.0,,duendecillita,,0,"@JetBlue you are missing the point. The flight left an hour Late Flight. Why are you allowed to be that Late Flight, and still charge me $50 and 10hrs?",,2015-02-18 08:24:16 -0800,NYC,Eastern Time (US & Canada)
8649,568081068278075394,neutral,1.0,,,,superhilarious,,0,@JetBlue can I get some more leg room tonight B6 304,,2015-02-18 08:14:15 -0800,,Central Time (US & Canada)
8650,568080730150076416,negative,1.0,Bad Flight,0.6889,,dweezie520,,0,@JetBlue 2nd time flying jetblue this year and my armrest TV controller doesn't work agian!!and that's the main reason I fly jetblue 😔😓😤,,2015-02-18 08:12:55 -0800,,Eastern Time (US & Canada)
8651,568080542345895937,negative,0.6344,Can't Tell,0.3419,,vincenzolandino,,0,"It's on me, @JetBlue! That's not what you said last night, though... :(",,2015-02-18 08:12:10 -0800,NYC | CT,Eastern Time (US & Canada)
8652,568079126462128129,negative,0.6391,Customer Service Issue,0.3503,,AlwaysTicosGirl,,0,@JetBlue @Cinnabon the two of you should team up to serve cinnabons on the flights!!!! #BonsInTheSky,,2015-02-18 08:06:32 -0800,New York City,Eastern Time (US & Canada)
8653,568078149231067136,positive,1.0,,,,Rytroup,,0,@JetBlue anything for you. #flyfi http://t.co/8jceDiKY9U,,2015-02-18 08:02:39 -0800,,Quito
8654,568076919146557440,negative,1.0,Late Flight,1.0,,PaulRivera88,,0,@JetBlue hey you guys remembered lol! But now my BOS flights delayed... And turn the heat down in T5 it feels hotter than PR.,,2015-02-18 07:57:46 -0800,,Eastern Time (US & Canada)
8655,568074993856335872,positive,0.6809999999999999,,,,phil0616,,0,@JetBlue thanks,,2015-02-18 07:50:07 -0800,"Florida, USA",
8656,568071468312981504,neutral,1.0,,,,JetBlueNews,,0,@JetBlue Celebrates 15-Year Anniversary With New Livery - @CNNMoney http://t.co/p7skxZVe1A,,2015-02-18 07:36:06 -0800,USA,Sydney
8657,568069392422051841,negative,0.6803,Customer Service Issue,0.6803,,duendecillita,,0,"@JetBlue spoken to 2 reps. Once I'm allowed to check my bag and through the TSA checkpoint, I guarantee I will be talking to someone.",,2015-02-18 07:27:52 -0800,NYC,Eastern Time (US & Canada)
8658,568068967098658816,negative,1.0,longlines,1.0,,duendecillita,,0,@JetBlue and the 20min line I stood in to drop my bag off?,,2015-02-18 07:26:10 -0800,NYC,Eastern Time (US & Canada)
8659,568068942771695616,positive,1.0,,,,michaelpweaver,,0,@JetBlue credit to you for replying.  I’ll look forward to hopefully one of those 103 on my flight home tonight :),"[0.0, 0.0]",2015-02-18 07:26:04 -0800,Parkland Fl,Eastern Time (US & Canada)
8660,568066927723212800,positive,1.0,,,,SweetLilYou,,0,"@JetBlue Great flight, as always! Thank you to the great crew on flight 475! #travel #jetblue","[28.4261453, -81.2998841]",2015-02-18 07:18:04 -0800,Rhode Island ,Eastern Time (US & Canada)
8661,568066161922977792,negative,1.0,Late Flight,0.6424,,duendecillita,,0,"@JetBlue got txt  40min after sched dpt, saying plane had just arrived @ JFK. Late Flightr txt w/ dpt gate change. Then 9:04 dpt for 7:40 flight.",,2015-02-18 07:15:01 -0800,NYC,Eastern Time (US & Canada)
8662,568064382627921920,negative,1.0,Late Flight,1.0,,duendecillita,,0,@JetBlue I was not allowed to drop my bag off for my flight that I was running 10min Late Flight for. Turns out it left over an hour Late Flight.,,2015-02-18 07:07:57 -0800,NYC,Eastern Time (US & Canada)
8663,568064005048152065,positive,1.0,,,,Paul_Conn,,0,@JetBlue you're killing me now. :-) You got me! #smitten #trueblue,,2015-02-18 07:06:27 -0800,New York,Eastern Time (US & Canada)
8664,568059376474439680,negative,1.0,Customer Service Issue,1.0,,fatlifeguard,,0,@JetBlue my son left his iPad on flight 1401 from JFK to FLL on Monday. I called and left message and have no heard back. Seat 25A.,,2015-02-18 06:48:04 -0800,"Long Beach, NY",
8665,568056665821413376,positive,1.0,,,,Paul_Conn,,0,.@JetBlue 4 min response time. I'm impressed! I'm in. It's official.  :-) #trueblue  JetBlue gets social.,,2015-02-18 06:37:17 -0800,New York,Eastern Time (US & Canada)
8666,568052101504372737,positive,1.0,,,,kessler,,0,@JetBlue thanks for listening. Doesn't mean I don't appreciate you!,,2015-02-18 06:19:09 -0800,"New York, NY",Eastern Time (US & Canada)
8667,568051199565533184,negative,1.0,Customer Service Issue,0.6592,,MerrickRealtor,,0,@JetBlue all taken care of .... Other then the dropped call and the total half hour wait #love #jetblue,,2015-02-18 06:15:34 -0800,Merrick,America/New_York
8668,568045949999661058,positive,1.0,,,,MyPowerPose,,0,@JetBlue thank you for incredible customer svc from gate to flight. Mint experience is magic.,,2015-02-18 05:54:42 -0800,San Francisco Bay Area,Arizona
8669,568045766280933377,positive,0.6663,,0.0,,noplasticshower,,0,Thanks @JetBlue. Next up we will see how the slog from JFK to the city goes!,,2015-02-18 05:53:59 -0800,planet earth,
8670,568045665185452032,neutral,1.0,,,,BrianWalkerCHI,,0,@JetBlue Social Media Takes Flight with Fly #LikeAGirl - What brand lesson can we learn?  #SMM #Brand  https://t.co/nTGl2WnQVM,,2015-02-18 05:53:35 -0800,"Chicago, an Airplane or Train ",Central Time (US & Canada)
8671,568045397408661504,neutral,1.0,,,,MerrickRealtor,,0,@JetBlue Lekvhg want to see what the cost would be to change to the 430 flight,,2015-02-18 05:52:31 -0800,Merrick,America/New_York
8672,568044610955681793,negative,1.0,Late Flight,0.3478,,dannygilbs,,0,"@JetBlue you stood me up last night, but I'm giving you a second chance. I'm just a boy, tweeting an airline, asking them to fly him home.",,2015-02-18 05:49:23 -0800,"New York, NY",Eastern Time (US & Canada)
8673,568042975856619520,negative,1.0,Customer Service Issue,1.0,,MerrickRealtor,,0,@JetBlue waited for 15 min then got disconnect,,2015-02-18 05:42:53 -0800,Merrick,America/New_York
8674,568041225174953985,positive,1.0,,,,ErinMBarlow,,0,@JetBlue and a HUGE thanks to the crew on flight 1348 who flew in to DCA from SJU Monday night in the snow so we could have a plane!!!,"[18.22245647, -63.00369733]",2015-02-18 05:35:56 -0800,,Eastern Time (US & Canada)
8675,568041161652342784,negative,1.0,Customer Service Issue,1.0,,MerrickRealtor,,0,@JetBlue is I can't make changes on the website am I still charged 25 dollars for using phone,,2015-02-18 05:35:41 -0800,Merrick,America/New_York
8676,568041051182616576,positive,1.0,,,,ErinMBarlow,,0,"@JetBlue planning on it!  Btw, excellent service and crew from DCA through SJU into SXM!!!!!","[18.22245647, -63.00369733]",2015-02-18 05:35:14 -0800,,Eastern Time (US & Canada)
8677,568039128001937408,positive,1.0,,,,ErinMBarlow,,0,"@JetBlue why yes, yes it does!!!!  Great trip down!! Thanks for the lift!!!!","[18.22245747, -63.00369895]",2015-02-18 05:27:36 -0800,,Eastern Time (US & Canada)
8678,568036279989858304,positive,1.0,,,,KarlMiller,,1,@JetBlue hotspot free WiFi makes me happy. #jfk #itsthelittlethings,,2015-02-18 05:16:17 -0800,"Round Rock, TX",Central Time (US & Canada)
8679,568034012930936832,negative,1.0,Customer Service Issue,0.6788,,rjburnsva,,0,@JetBlue your agents at IAD have compounded this problem by not making any announcements #jetbluemess,,2015-02-18 05:07:16 -0800,,Eastern Time (US & Canada)
8680,568031723004555264,negative,1.0,Can't Tell,0.6334,,bmose14,,0,"@JetBlue just a heads up, this page no longer exists http://t.co/NsJWVTTjGo",,2015-02-18 04:58:10 -0800,"Boston, MA",Eastern Time (US & Canada)
8681,568029763438186496,neutral,0.6469,,,,philpete,,0,@JetBlue deal!,,2015-02-18 04:50:23 -0800,London,London
8682,568028497001590784,neutral,0.6667,,,,philpete,,0,@JetBlue @drwinston001 I think we'll need a selfie as proof...,,2015-02-18 04:45:21 -0800,London,London
8683,568027668026937344,negative,0.6919,Can't Tell,0.6919,,drwinston001,,0,@JetBlue @philpete wonder if that's the pilot tweeting you back? Is it legal to tweet and fly? What if the plane in front stops suddenly?,,2015-02-18 04:42:04 -0800,South West UK,London
8684,568027443052720130,positive,1.0,,,,philpete,,0,"@JetBlue gorgeous day, hope the flight back tomorrow AM is just as pleasant! Thanks",,2015-02-18 04:41:10 -0800,London,London
8685,568025019068108800,negative,1.0,Cancelled Flight,0.6545,,rjburnsva,,0,@JetBlue they say they have no update. I don't work I don't get paid.  Jet blue has my money but no flight. Argh!,,2015-02-18 04:31:32 -0800,,Eastern Time (US & Canada)
8686,568023553548922880,negative,0.6277,Can't Tell,0.6277,,rjburnsva,,0,@JetBlue no news here at the gate. What are my options?,,2015-02-18 04:25:43 -0800,,Eastern Time (US & Canada)
8687,568020304510869504,positive,0.6507,,,,heyjdoan,,0,@JetBlue it's okay...I'm actually a tea kinda guy anyway. Thanks!,,2015-02-18 04:12:48 -0800,"Cambridge, MA",Eastern Time (US & Canada)
8688,568018490331930625,negative,1.0,Late Flight,0.6657,,rjburnsva,,0,@JetBlue well I'm glad I got up at 5 am so I can sit in an airport.  No place else I'd rather be (not),,2015-02-18 04:05:36 -0800,,Eastern Time (US & Canada)
8689,568017916161085441,negative,0.6628,Customer Service Issue,0.357,,MerrickRealtor,,0,@JetBlue  no ... I am guessing I have to call someone,,2015-02-18 04:03:19 -0800,Merrick,America/New_York
8690,568016314457047040,negative,1.0,Late Flight,1.0,,rjburnsva,,0,@JetBlue why 730 and not 645 as scheduled?,,2015-02-18 03:56:57 -0800,,Eastern Time (US & Canada)
8691,568014845062332416,negative,1.0,Late Flight,1.0,,rjburnsva,,0,@JetBlue #1408 IAD to JFK still hasn't boarded. What's today's excuse and how am I gonna get to work?,,2015-02-18 03:51:06 -0800,,Eastern Time (US & Canada)
8692,568014723926626304,negative,1.0,Can't Tell,0.3823,,IsaacKarmel,,0,@JetBlue why is t that every time I fly jfk even more speed doesn't work waiting for 10 min #nogood,,2015-02-18 03:50:38 -0800,,
8693,568011010029838336,neutral,0.6703,,,,MerrickRealtor,,0,@JetBlue can I change my flight if I already printed my boarding pass?,,2015-02-18 03:35:52 -0800,Merrick,America/New_York
8694,568008802865274880,positive,1.0,,,,KarlaBaerga,,0,@JetBlue its always a pleasure ☺️,,2015-02-18 03:27:06 -0800,,Quito
8695,568005720026660864,positive,0.6444,,,,yosoyfelixx_,,0,@JetBlue this is lovely!,,2015-02-18 03:14:51 -0800,,
8696,567995970232795136,neutral,1.0,,,,JetBlueNews,,0,@JetBlue Dumps Amex - Nassau News Live http://t.co/DZg99JFIiK,,2015-02-18 02:36:06 -0800,USA,Sydney
8697,567992830943223808,neutral,1.0,,,,superstarpromo1,,0,"@JetBlue @_justdippin_ drops a new video off the upcoming project #TheTakeover, produced by YpOnTheBeat https://t.co/IKQBdZA7TN RT",,2015-02-18 02:23:38 -0800,NYC,
